platform,category,name,brand,seller,seller_rating,link,base_price,current_price,checked_at
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 Intel Core I7 13620H 16GB 512GB SSD 16"" Wuxga IPS Fdos Taşınabilir Bilgisayar 83K2001WTR",Lenovo,Tekramarket,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-core-i7-13620h-16gb-512gb-ssd-16-wuxga-1920x1200-ips-panel-freedos-tasinabilir-bilgisayar-83k2001wtr-pm-HBC00008FG6KC,33298.21,34649.0,2026-05-15 18:46:58
Hepsiburada,laptop,"HP AI 15 Intel Core Ultra 5 225U 16GB 512GB SSD Freedos 15.6"" Taşınabilir Bilgisayar D51E0EA",HP,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/hp-ai-15-intel-core-ultra-5-225u-16gb-512gb-ssd-freedos-15-6-tasinabilir-bilgisayar-d51e0ea-p-HBCV0000COLVCS,27499,27958.45,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 13700HX 24GB 512GB SSD RTX5050 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar 83JE00LATR",Lenovo,Vizyon Bilgisayar,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-13700hx-24gb-512gb-ssd-rtx5050-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-83je00latr-pm-HBC00009PYL81,54492,54492.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Gümüş MHFC4TU/A",Apple,akel teknoloji,,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-gumus-mhfc4tu-a-pm-HBC0000D6UDOV,39517,40899.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Casper Excalibur G915 Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 16"" 165Hz Taşınabilir Bilgisayar G915.1362-DF60X-C",Casper,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/casper-excalibur-g915-intel-core-i7-13620h-32gb-1tb-ssd-rtx5060-freedos-16-165hz-tasinabilir-bilgisayar-g915-1362-df60x-c-pm-HBC00009QZQBP,64599,64599.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Indigo MHFF4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-indigo-mhff4tu-a-pm-HBC0000D6UG07,34399,36328.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7535HS 16GB 512GB SSD Freedos 15.3"" Taşınabilir Bilgisayar 83K7009ETR",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-amd-ryzen-5-7535hs-16gb-512gb-ssd-freedos-15-3-tasinabilir-bilgisayar-83k7009etr-pm-HBC0000D9H5PU,23999,23999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"HP Victus Gaming 15-FB3040NT AMD Ryzen 7 7445HS 16GB 512GB SSD RTX3050 Freedos 15.6"" Taşınabilir Bilgisayar BX9V1EA",HP,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/hp-victus-gaming-15-fb3040nt-amd-ryzen-7-7445hs-16gb-512gb-ssd-rtx3050-freedos-15-6-tasinabilir-bilgisayar-bx9v1ea-p-HBCV0000AD4AGC,34999,36422.35,2026-05-15 18:46:58
Hepsiburada,laptop,"Medion Signium 14 S1 MD600032 Intel Core 5 120U 16GB 512GB SSD Freedos 14"" 120Hz OLED Dizüstü Bilgisayar",Medion,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/medion-signium-14-s1-md600032-intel-core-5-120u-16gb-512gb-ssd-freedos-14-120hz-oled-dizustu-bilgisayar-pm-HBC0000CHI39K,26999,26999.0,2026-05-15 18:46:58
Hepsiburada,laptop,Dell Alienware 16 Aurora Intel Core 7-240H 32GB DDR5 1TB SSD RTX 5060 8GB 16 inç 2K WQXGA 120Hz WVA Ubuntu Gaming Laptop (AC16250-C7321U56N),Dell,Hitit Tekno,,https://www.hepsiburada.com/dell-alienware-16-aurora-intel-core-7-240h-32gb-ddr5-1tb-ssd-rtx-5060-8gb-16-inc-2k-wqxga-120hz-wva-ubuntu-gaming-laptop-ac16250-c7321u56n-pm-HBC0000BCXTNK,63123.95,64801.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus ASUS Zenbook Duo UX8406CA-PZ101W Intel Core Ultra 7 255H 32GB 1TB SSD Windows 11 14.0"" Taşınabilir Bilgisayar",Asus,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/asus-zenbook-duo-ux8406ca-pz101w-intel-core-ultra-7-255h-32gb-1tb-ssd-windows-11-14-0-tasinabilir-bilgisayar-pm-HBC00007WBR3C,76999,82799.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Indigo MHFG4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-indigo-mhfg4tu-a-pm-HBC0000D6U4V8,38699,38699.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Casper Excalibur G870 Intel Core i7 13620H 16GB 1TB SSD RTX3050 Freedos 15.6"" 165Hz Taşınabilir Bilgisayar G870.1362-BFJ0X-C",Casper,EMC&BİLİSİM&TEKN,,https://www.hepsiburada.com/casper-excalibur-g870-intel-core-i7-13620h-16gb-1tb-ssd-rtx3050-freedos-15-6-165hz-tasinabilir-bilgisayar-g870-1362-bfj0x-c-pm-HBC00009HRI6V,41052,43976.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Gümüş MW0W3TU/A",Apple,BTH E-ticaret,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-gumus-mw0w3tu-a-p-HBCV00008748TX,47739.25,47549.05,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Puslu Sarı MHFE4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-puslu-sari-mhfe4tu-a-pm-HBC0000D6U32X,38499,38699.0,2026-05-15 18:46:58
Hepsiburada,laptop,"MSI CYBORG 15 B13WFKG-679XTR Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar",MSI,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/msi-cyborg-15-b13wfkg-679xtr-intel-core-i7-13620h-32gb-1tb-ssd-rtx5060-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-pm-HBC0000AHVYFF,62199,61299.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 Intel N100 8GB 128GB SSD Windows 11 Home 15.6"" FHD Taşınabilir Bilgisayar 82XB00HMTX",Lenovo,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/lenovo-ideapad-slim-3-intel-n100-8gb-128gb-ssd-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-82xb00hmtx-pm-HBC0000CUVMOX,14699,14999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Pastel Pembe MHFJ4TU/A",Apple,akel teknoloji,,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-pastel-pembe-mhfj4tu-a-pm-HBC0000D6TVSB,43165,43499.0,2026-05-15 18:46:58
Hepsiburada,laptop,Lenovo Ideapad Slim 3 14IRH10 Intel I5 13420H Ddr5 16 GB 512 GB Freedos 14 Inç Wuxga Aydınlatmalı Klavye,Lenovo,KanyonTeknoloji,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-14irh10-intel-i5-13420h-ddr5-16-gb-512-gb-freedos-14-inc-wuxga-aydinlatmali-klavye-pm-HBC00008DCF57,27549,29301.02,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Gök Mavisi MC6T4TU/A",Apple,Tekemen Bilişim,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-gok-mavisi-mc6t4tu-a-p-HBCV00008749EE,48499.10,47073.55,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus TUF Gaming F16 FX608JM-RV076 Intel Core i5 13450HX 16GB 512GB SSD RTX5060 Freedos 16"" Taşınabilir Bilgisayar",Asus,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jm-rv076-intel-core-i5-13450hx-16gb-512gb-ssd-rtx5060-freedos-16-tasinabilir-bilgisayar-pm-HBC0000AAZS8H,58999,62000.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Huawei Matebook D14 Intel Core i5 13420H 16GB 512GB SSD Freedos 14"" Taşınabilir Bilgisayar",Huawei,Ness Markt,,https://www.hepsiburada.com/huawei-matebook-d14-intel-core-i5-13420h-16gb-512gb-ssd-freedos-14-tasinabilir-bilgisayar-p-HBCV0000C7FEWZ,30599,30554.85,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Neo A18 Pro 8GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Puslu Sarı MHFD4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-neo-a18-pro-8gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-puslu-sari-mhfd4tu-a-pm-HBC0000D6UCJS,33899,35799.0,2026-05-15 18:46:58
Hepsiburada,laptop,Asus Tuf Gaming A16 FA607NUG-RL211 6gb RTX4050 140W Amd Ryzen 7 7445HS 16GB Ram 512GB SSD 16 Inç Fhd+ 144Hz Freedos Taşınabilir Bilgisayar,Asus,GpnTeknoloji,,https://www.hepsiburada.com/asus-tuf-gaming-a16-fa607nug-rl211-6gb-rtx4050-140w-amd-ryzen-7-7445hs-16gb-ram-512gb-ssd-16-inc-fhd-144hz-freedos-tasinabilir-bilgisayar-pm-HBC0000BO1B0C,43998.99,44800.0,2026-05-15 18:46:58
Hepsiburada,laptop,"MSI CYBORG 15 B13WFKG-495XTR Intel Core i7 13620H 32GB 1TB SSD RTX5060 Freedos 15.6"" FHD 144Hz Taşınabilir Bilgisayar",MSI,Hitit Tekno,,https://www.hepsiburada.com/msi-cyborg-15-b13wfkg-495xtr-intel-core-i7-13620h-8gb-1tb-ssd-rtx5060-freedos-15-6-fhd-tasinabilir-bilgisayar-pm-HBC0000AHYV1C,63800,66499.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus ASUS TUF Gaming F16 FX608JMR-RV024-Gaming Intel Core i7 14650HX 16GB 1TB SSD RTX5060 8GB 115W 16"" WUXGA 165Hz IPS Panel Freedos Taşınabilir Bilgisayar",Asus,Techburada,,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jmr-rv024-gaming-intel-core-i7-14650hx-16gb-1tb-ssd-rtx5060-8gb-115w-16-wuxga-165hz-ips-panel-freedos-tasinabilir-bilgisayar-pm-HBC000094ASOI,65999,64799.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus Vivobook 15 X1504VA-BQ4101 Intel Core 5 120U 8GB 512GB SSD Freedos 15.6"" Taşınabilir Bilgisayar",Asus,Tekno Dream,,https://www.hepsiburada.com/asus-vivobook-15-x1504va-bq4101-intel-core-5-120u-8gb-512gb-ssd-freedos-15-6-tasinabilir-bilgisayar-p-HBCV0000BJYJYS,22999,22999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Huawei MateBook D16 Intel Core i5 12450H 16GB 512GB SSD Freedos 16"" Taşınabilr Bilgisayar",Huawei,TekDesa,,https://www.hepsiburada.com/huawei-matebook-d16-intel-core-i5-12450h-16gb-512gb-ssd-freedos-16-tasinabilr-bilgisayar-p-HBCV0000CNYPIG,26411.07,26799.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Casper Nirvana S100 Intel Core i7 13620H 16GB 500GB SSD Windows 11 Home 300Nit 16"" Taşınabilir Bilgisayar S100.1362-BV00A-G-F",Casper,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/casper-nirvana-s100-intel-core-i7-13620h-16gb-500gb-ssd-windows-11-home-300nit-16-tasinabilir-bilgisayar-s100-1362-bv00a-g-f-p-HBCV00007XO4L9,32499,32499.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus TUF Gaming A15 FA506NCG-HN286 AMD Ryzen 7 7445HS 8GB 512GB SSD RTX3050 Freedos 15.6"" Taşınabilir Bilgisayar",Asus,GTI Bilişim,,https://www.hepsiburada.com/asus-tuf-gaming-a15-fa506ncg-hn286-amd-ryzen-7-7445hs-8gb-512gb-ssd-rtx3050-freedos-15-6-tasinabilir-bilgisayar-p-HBCV0000BFF1VM,35999,37899.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 15"" Taşınabilir Bilgisayar Gök Mavisi MC7A4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-15-tasinabilir-bilgisayar-gok-mavisi-mc7a4tu-a-p-HBCV00008749NG,58999,58999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo IP3 83K100Q0TR i5-13420H 8GB DDR5 256GB SSD WUXGA 15.3"" IPS FreeDos",Lenovo,Techburada,,https://www.hepsiburada.com/lenovo-ip3-83k100q0tr-i5-13420h-8gb-ddr5-256gb-ssd-wuxga-15-3-ips-freedos-p-HBCV0000A12CZP,22599,23999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"HP Omen 16-AP0010NT AMD Ryzen AI 7 350 32GB 1TB SSD RTX5060 Freedos 16"" Taşınabilir Bilgisayar CE2B2EA",HP,GpnTeknoloji,,https://www.hepsiburada.com/hp-omen-16-ap0010nt-amd-ryzen-ai-7-350-32gb-1tb-ssd-rtx5060-freedos-16-tasinabilir-bilgisayar-ce2b2ea-pm-HBC0000AEPTMK,69336.53,69336.53,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus TUF Gaming FX607VU-RL017 Intel Core 5 210H 16GB 512GB SSD RTX4050 Freedos 16"" Taşınabilir Bilgisayar",Asus,GTI Bilişim,,https://www.hepsiburada.com/asus-tuf-gaming-fx607vu-rl017-intel-core-5-210h-16gb-512gb-ssd-rtx4050-freedos-16-tasinabilir-bilgisayar-pm-HBC000086T6TH,43999,43999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 12650HX 16 GB 512 GB SSD RTX4050 6 GB Freedos 15.6"" FHD IPS Taşınabilir Bilgisayar 83LK002VTR",Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-12650hx-16-gb-512-gb-ssd-rtx4050-6-gb-freedos-15-6-fhd-ips-tasinabilir-bilgisayar-83lk002vtr-pm-HBC00007VYZEO,41999,42999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Air M4 16GB 256GB SSD macOS 13"" Taşınabilir Bilgisayar Yıldız Işığı MW0Y3TU/A",Apple,Akbulut iletişim,,https://www.hepsiburada.com/apple-macbook-air-m4-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-yildiz-isigi-mw0y3tu-a-p-HBCV000087494Z,49998,51999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Asus ASUS Vivobook Go 15 AMD Ryzen 5 7520U 8GB 512GB SSD 15.6"" Windows 11 Home",Asus,BAYRAK34,,https://www.hepsiburada.com/asus-vivobook-go-15-7-nesil-ryzen-5-7520u-8gb-512gb-ssd-15-6inc-w11-pm-HBC0000CDIL58,21326,32000.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo Ideapad Slim 3 16IRH10 Intel Core I5-13420H 16GB 512GB SSD 16"" WUXGA (1920X1200) IPS Panel Freedos Taşınabilir Dizüstü Bilgisayar 83K20073TR",Lenovo,Shopimode,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-16irh10-intel-core-i5-13420h-16gb-512gb-ssd-16-wuxga-1920x1200-ips-panel-freedos-tasinabilir-dizustu-bilgisayar-83k20073tr-p-HBCV00009P0ZN4,29136.58,28999.0,2026-05-15 18:46:58
Hepsiburada,laptop,Asus Tuf Gaming F16 FX608JH-RV080 8gb RTX5050 115W Intel I5-13450HX 16GB Ram 512GB SSD 16 Inç Full Hd+ 165Hz,Asus,GpnTeknoloji,,https://www.hepsiburada.com/asus-tuf-gaming-f16-fx608jh-rv080-8gb-rtx5050-115w-intel-i5-13450hx-16gb-ram-512gb-ssd-16-inc-full-hd-165hz-pm-HBC00008ZQB16,49899.40,53998.99,2026-05-15 18:46:58
Hepsiburada,laptop,Lenovo Ideapad Slim 3 16IRH10 Intel Core I5 13420H 16GB 1TB SSD Freedos 16” Wuxga 83K20077TR,Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-ideapad-slim-3-16irh10-intel-core-i5-13420h-16gb-1tb-ssd-freedos-16-wuxga-83k20077tr-pm-HBC0000A10ZQ1,30999,30999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Apple MacBook Air M5 16GB 512GB SSD macOS 13"" Taşınabilir Bilgisayar Gece Yarısı MDHE4TU/A",Apple,Hepsiburada,Resmi Satici,https://www.hepsiburada.com/apple-macbook-air-m5-16gb-512gb-ssd-macos-13-tasinabilir-bilgisayar-gece-yarisi-mdhe4tu-a-pm-HBC0000D5X0MD,64999,64999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Lenovo LOQ Intel Core i7 13700HX 16GB 512GB SSD RTX5050 Freedos 15.6"" Taşınabilir Bilgisayar 83JE00WGTR",Lenovo,GTI Bilişim,,https://www.hepsiburada.com/lenovo-loq-intel-core-i7-13700hx-16gb-512gb-ssd-rtx5050-freedos-15-6-tasinabilir-bilgisayar-83je00wgtr-pm-HBC0000AZCRAN,48999,51999.0,2026-05-15 18:46:58
Hepsiburada,laptop,"Casper Nirvana S100 Intel Core i7 13620H 16GB 1TB SSD Freedos 300Nit 16"" S100.1362-BF00X-G-F",Casper,ZENOVA BİLİŞİM,,https://www.hepsiburada.com/casper-nirvana-s100-intel-core-i7-13620h-16gb-1tb-ssd-freedos-300nit-16-s100-1362-bf00x-g-f-p-HBCV00007XO59V,33930,33740.0,2026-05-15 18:46:58
Hepsiburada,laptop,"MSI KATANA 17 HX B14WFK-252XTR Intel Core i7 14650HX 32GB 1TB SSD RTX5060 8GB Freedos 17.3"" 240Hz QHD Taşınabilir Bilgisayar",MSI,Tekramarket,,https://www.hepsiburada.com/msi-katana-17-hx-b14wfk-252xtr-intel-core-i7-14650hx-32gb-8gb-1tb-ssd-rtx5060-freedos-17-3-qhd-240hz-tasinabilir-bilgisayar-pm-HBC0000AI3AYP,78899,80999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"ASUS ExpertBook B1503CVA-S75438A004 FHD Intel Core i7-13620H 16 GB RAM 1 TB SSD 15,6 inç FreeDOS Laptop Koyu Gri",ASUS,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_asus-expertbook-b1503cva-s75438a004-fhd-intel-core-i7-13620h-16-gb-ram-1-tb-ssd-156-inc-freedos-laptop-koyu-gri-168416881.html,44393.0,44005.0,2026-05-15 18:46:58
MediaMarkt,laptop,"DELL Vostro 3530 N1601pvnb3530u09 FHD Intel Core i7-1355U 16 GB RAM 512 GB SSD 15,6 inç Windows 11 Pro Laptop Siyah",DELL,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_dell-vostro-3530-n1601pvnb3530u09-fhd-cnt010-intel-core-i7-1355u-16-gb-ram-512-gb-ssd-156-inc-windows-11-pro-laptop-siyah-166029636.html,40399.0,40399.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO Yoga Slim 7/Intel Core Ultra 5 125H/16 GB RAM/512 GB SSD/14"" WUXGA OLED/W11/Laptop 83CV00E4TR",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-yoga-slim-7intel-core-ultra-5-125h16-gb-ram512-gb-ssd14-wuxga-oledw11laptop-83cv00e4tr-1251635.html,43999.0,46999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"APPLE MDE14TU/A Macbook Pro/ Apple M5 işlemci/ (10 ÇekirdekCPU-10 çekirdek GPU)/ 16GB Ram/ 1TB SSD/ 14.2""/ Uzay Siyahı",APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-macbook-pro-apple-m5-islemci-10-cekirdekcpu-10-cekirdek-gpu-16gb-ram-1tb-ssd-142-space-black-mde14tua-1250346.html,93099.0,97999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO Ideapad Slim 3/Intel N100 İşlemci/8 GB RAM/128 GB SSD/15.6"" FHD/W11/Laptop Gri 82XB00HMTX",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-ideapad-slim-3intel-n100-islemci8-gb-ram128-gb-ssd156-fhdw11laptop-gri-82xb00hmtx-1251432.html,14899.0,15999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO IdeaPad Slim 3/ Ryzen 3 7320U/ 8GB Ram/ 512GB SSD/ 15.6"" FHD/ W11/ Laptop 82XQ00NATX",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-ideapad-slim-3-ryzen-3-7320u-8gb-ram-512gb-ssd-15-1242972.html,21589.0,23999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"HP Omnibook X Flip 2-in-1/ Intel® Core™ Ultra 5 226V İşlemci/ 16 GB Ram/ 512 GB SSD/ 14""/ W11/ Laptop BS9Y0EA",HP,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_hp-omnibook-x-flip-2-in-1intel-core-ultra-5-226v16-gb-ram512-gb-ssd14w11laptop-bs9y0ea-1251632.html,44089.0,46999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"ASUS Vivobook 16 X1607QA-MB085W/ Snapdragon X1/ 16 GB Ram/ 512 GB SSD/ 16""/ W11 Laptop Soğuk Gümüş",ASUS,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_asus-vivobook-16-x1607qa-mb085w-snapdragon-x1-16-gb-ram-512-gb-ssd-16-w11-laptop-soguk-gumus-1245237.html,29999.0,36999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO Ideapad Slim 3/ Intel core i5-13420H/ 8 GB Ram/ 512 GB SSD/ 15.3"" WUXGA/ W11/ Laptop 83K100UFTR",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-ip-slim-3core-i5-13420h8512153w1183k100uftr-1251036.html,25999.0,25999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"CASPER G870.1362-BQ50A-C /Intel Core i7 13620H/16 GB RAM/1 TB SSD/RTX5050/15.6""/W11 Excalibur Gaming Laptop",CASPER,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_casper-g8701362-bq50a-c-intel-core-i7-13620h16-gb-ram1-tb-ssdrtx5050156w11-excalibur-gaming-laptop-1248370.html,61999.0,61999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"ASUS Vivobook 15 X1504VA-BQ3970W/Intel® Core™ 5 120U/8 GB RAM/512 GB SSD/15.6""/W11 Laptop",ASUS,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_asus-vivobook-15-x1504va-bq3970wintelr-coretm-5-120u8-gb-ram512-gb-ssd156w11-laptop-1250804.html,24999.0,24999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"ASUS Vivobook 15 X1504VA-BQ5425W/Intel Core i3-1315U/8 GB RAM/512 GB SSD/15.6""/W11 Laptop",ASUS,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_asus-vivobook-15-x1504va-bq5425wintel-core-i3-1315u8-gb-ram512-gb-ssd156w11-laptop-1253074.html,18999.0,20499.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO Yoga Pro 7/AMD Ryzen AI 7 350/32 GB RAM/1 TB SSD/14.5"" 3K OLED/W11/83KG000HTR Laptop",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-yoga-pro-7amd-ryzen-ai-7-35032-gb-ram1-tb-ssd145-3k-oledw1183kg000htr-laptop-1248215.html,69289.0,76999.0,2026-05-15 18:46:58
MediaMarkt,laptop,ASUS V16 Core 7 240H 8 GB RTX5070 120Hz V3607VP-RP054W 002 Intel Core 7 240H 32 GB RAM 512 GB SSD 16 inç Windows 11 Home Laptop Siyah,ASUS,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_asus-v16-core-7-240h-8-gb-rtx5070-120hz-v3607vp-rp054w-002-intel-core-7-240h-32-gb-ram-512-gb-ssd-16-inc-windows-11-home-laptop-siyah-175725784.html,80790.0,80790.0,2026-05-15 18:46:58
MediaMarkt,laptop,"HUAWEI Matebook 14/ Intel Core Ultra 5 125H İşlemci/ 16 GB Ram/ 512 GB SSD/ 14.2""/ Freedos Laptop",HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-matebook-14intel-core-ultra-5-125h-islemci16-gb-ram512-gb-ssd142w1153014nbf-laptop-1252265.html,41999.0,47999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"LENOVO IdeaPad Slim 3/ AMD Ryzen 5 7520U/ 8GB Ram/ 512GB SSD/ 15.6"" FHD/ W11/ Laptop 82XQ00JKTX",LENOVO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_lenovo-ideapad-slim-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-w11-laptop-82xq00jktx-1246851.html,23389.0,25999.0,2026-05-15 18:46:58
MediaMarkt,laptop,CASPER Excalibur G915.1362-GQ70A-C/ 13.Nesil Intel® Core™ i7-13620H İşlemci/ 48 GB Ram/ 1 TB SSD/ RTX 5070 8GB GDDR7 Laptop,CASPER,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_casper-excalibur-g9151362-gq70a-c-13nesil-intelr-coretm-i7-13620h-islemci-48-gb-ram-1-tb-ssd-rtx-5070-8gb-gddr7-laptop-1249969.html,94999.0,94999.0,2026-05-15 18:46:58
MediaMarkt,laptop,"APPLE MDE54TU/A Macbook Pro/ Apple M5 işlemci/ (10 ÇekirdekCPU-10 çekirdek GPU)/ 16GB Ram/ 1TB SSD/ 14.2""/ Gümüş",APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-macbook-pro-apple-m5-islemci-10-cekirdekcpu-10-cekirdek-gpu-16gb-ram-1tb-ssd-142-silver-mde54tua-1250347.html,92699.0,99999.0,2026-05-15 18:46:58
